Alternative,Cost
orange,62.50438444
orange,60.85518457
orange,60.90845698
orange,57.0343788
orange,53.72245875
orange,64.18170316
orange,53.31912203
orange,55.24441632
orange,61.51585997
orange,53.9512218
orange,56.79251835
orange,54.26880197
orange,61.48265423
orange,60.78525207
orange,60.68753877
orange,60.76985909
orange,61.22898299
orange,61.55742597
orange,51.12535377
orange,58.40473455
orange,59.44985525
orange,61.89870481
orange,54.2500557
orange,57.00159924
orange,54.70542804
orange,63.22896085
orange,64.11629033
orange,62.1507069
orange,54.11038647
orange,60.80780847
orange,63.60179675
orange,59.67176392
orange,56.73556267
orange,54.65552704
orange,56.33878882
orange,61.85939342
orange,57.2733556
orange,59.91045976
orange,64.17978318
orange,61.31333976
orange,64.45869113
orange,52.19368079
orange,57.87729488
orange,59.26027208
orange,61.31435717
orange,54.32317351
orange,62.22473942
orange,60.2295603
orange,60.05522405
orange,61.03393917
orange,58.53456624
orange,62.70218439
orange,61.59291909
orange,58.3991625
orange,63.16150808
orange,60.17023474
orange,61.6750056
orange,56.62328943
orange,65.32172735
orange,58.98404422
orange,62.39137108
orange,58.5995339
orange,57.88148037
orange,62.13775298
orange,52.66153342
orange,60.91346459
orange,60.57426549
orange,48.21868252
orange,60.47350931
orange,50.32632901
orange,61.63921751
orange,57.18434507
orange,56.2202527
orange,58.97261479
orange,64.49220818
orange,56.45870769
orange,61.23241318
orange,60.36463147
orange,54.28192548
orange,52.03591193
orange,51.02965692
orange,61.20509685
orange,58.86103175
orange,66.40228681
orange,61.29470043
orange,62.39878356
orange,64.33753434
orange,56.99712361
orange,61.04039171
orange,62.47517308
orange,64.47740675
orange,62.05060459
orange,60.68458869
orange,55.52710381
orange,61.91824144
orange,61.00106349
orange,61.53700101
orange,60.69458018
orange,58.19264782
orange,58.69253641
orange,61.74945645
orange,59.68652603
orange,55.6795657
orange,57.83936352
orange,53.7234971
orange,55.13187239
orange,58.42155572
orange,51.80746977
orange,52.2458301
orange,63.4102608
orange,56.6935243
orange,51.59323308
orange,58.54854704
orange,64.28427707
orange,61.64901719
orange,60.76553279
orange,63.73498365
orange,55.91399424
orange,61.91875677
orange,56.65165754
orange,59.00305675
orange,67.85786128
orange,62.87773758
orange,62.07203085
orange,54.56668835
orange,55.85505632
orange,68.13646592
orange,54.62679694
orange,59.8579175
orange,62.57028424
orange,63.07503189
orange,63.35644804
orange,58.34748404
orange,55.71605321
orange,57.77097107
orange,55.39160797
orange,61.50827497
orange,63.48142011
orange,67.50885421
orange,60.46445753
orange,55.50087449
orange,63.09789945
orange,62.61903557
orange,58.04700522
orange,52.76858038
orange,62.04523958
orange,63.51657758
orange,57.81956868
orange,61.14497127
orange,57.8964381
orange,61.72926098
orange,58.53083714
orange,57.62129654
orange,59.44648199
orange,57.86637874
orange,56.63593134
orange,57.73625228
orange,58.96739139
orange,59.82998056
orange,65.12969449
orange,53.56800868
orange,58.2015238
orange,61.52609251
orange,66.04808361
orange,60.70405745
orange,58.94498633
orange,57.76977236
orange,60.65723266
orange,62.95623168
orange,58.26456676
orange,59.65504563
orange,59.86774538
orange,61.91711054
orange,63.44552163
orange,60.11664327
orange,58.69531731
orange,64.57865253
orange,59.65813647
orange,65.31140792
orange,58.75230937
orange,61.45569186
orange,52.81564562
orange,58.55043215
orange,58.91282184
orange,55.96661833
orange,54.85642846
orange,62.79263721
orange,62.65663494
orange,53.80507202
orange,60.69751518
orange,54.54981872
orange,54.7957071
orange,61.10164979
orange,56.255904
orange,62.97391993
orange,59.1540944
orange,61.1445959
orange,56.90549321
orange,54.39511466
orange,62.65900896
orange,59.95228597
orange,58.04372896
orange,59.27694131
orange,64.30363337
orange,56.20733346
orange,56.00236622
orange,56.52153979
orange,52.66003493
orange,62.27851255
orange,59.76947859
orange,59.8286879
orange,58.82661058
orange,56.95935823
orange,55.70632554
orange,62.40742561
orange,53.29526131
orange,60.76119577
orange,55.8295534
orange,60.12924086
orange,56.03723791
orange,56.90663327
orange,66.07746367
orange,61.67313048
orange,50.4204119
orange,59.50564966
orange,57.19274825
orange,54.45349525
orange,59.83914356
orange,59.51986206
orange,57.68597371
orange,66.89081427
orange,50.00523973
orange,62.35287755
orange,57.84390692
orange,61.62605364
orange,57.1840092
orange,56.62454175
orange,52.15848133
orange,58.16220629
orange,68.91498321
orange,62.95880883
orange,65.70228862
orange,62.65986127
orange,63.57705083
orange,62.61150566
orange,60.90156973
orange,56.6698849
orange,56.86826105
orange,52.59664001
orange,58.97672914
orange,62.5974227
orange,63.12769023
orange,59.38053082
orange,56.80948953
orange,72.16206977
orange,61.94674213
orange,64.68230122
orange,57.64927744
orange,58.84816949
orange,60.79442839
orange,65.70608925
orange,57.75410182
orange,62.41446267
orange,50.62074146
orange,56.97098226
orange,53.83196369
orange,63.45345087
orange,58.34218765
orange,57.43850367
orange,64.47639938
orange,63.46509143
orange,55.40791519
orange,60.71146595
orange,54.08622173
orange,57.0975399
orange,65.46631055
orange,64.80051181
orange,63.43607502
orange,56.71638445
orange,51.47427412
orange,54.29720726
orange,62.8102261
orange,57.83772846
orange,50.34956742
orange,58.27925005
orange,64.64095688
orange,61.57387456
orange,55.71496583
orange,52.81633339
orange,55.6938111
orange,59.13811069
orange,62.5522948
orange,51.24023938
orange,63.09280702
orange,59.02183091
orange,61.27911588
orange,52.38697775
orange,56.33338248
orange,57.20706324
orange,63.17556539
orange,63.11269619
orange,60.74036184
orange,65.41684873
orange,56.9383552
orange,63.05014878
orange,58.85623988
orange,56.33063162
orange,62.69352015
orange,64.52440132
orange,62.51300166
orange,56.96238618
orange,57.12084946
orange,64.51070339
orange,60.41130563
orange,62.31829592
orange,57.64519207
orange,64.04413975
orange,55.76497942
orange,61.50140608
orange,55.73130014
orange,49.14969993
orange,53.62816996
orange,59.5451808
orange,62.531691
orange,51.99479167
orange,53.99430212
orange,66.05818399
orange,57.2644026
orange,61.02280053
orange,56.89225871
orange,57.80566846
orange,59.34897683
orange,59.04384737
orange,58.22975916
orange,57.12081406
orange,46.80855644
orange,66.474622
orange,66.16169683
orange,54.59567303
orange,58.32756991
orange,64.50110122
orange,62.99316009
orange,64.10640647
orange,54.71301233
orange,69.30907238
orange,54.46616016
orange,62.01566537
orange,59.56510392
orange,57.38515873
orange,57.48233681
orange,55.03441275
orange,65.49063918
orange,59.35805291
orange,60.0368718
orange,59.83853133
orange,57.49931699
orange,54.46391502
orange,60.01490524
orange,50.6254422
orange,53.32573223
orange,54.69441322
orange,54.68528455
orange,59.42875527
orange,65.39395019
orange,52.93870342
orange,60.73470408
orange,62.59817901
orange,55.04187119
orange,58.78880239
orange,62.29444361
orange,57.97796359
orange,58.11726261
orange,60.23090716
orange,58.75994699
orange,56.77738844
orange,58.44553992
orange,66.53135917
orange,62.49467472
orange,55.34161171
orange,54.02032951
orange,57.56007104
orange,64.3150988
orange,60.17071647
orange,56.19397905
orange,62.52893827
orange,58.46651845
orange,54.517286
orange,60.84476982
orange,65.09657124
orange,60.73787319
orange,59.76800148
orange,56.37502749
orange,61.27359412
orange,54.71771786
orange,52.3874039
orange,58.82658893
orange,58.86162598
orange,68.46022213
orange,54.13461077
orange,59.68362529
orange,62.22021237
orange,63.20237138
orange,58.95710206
orange,56.02697543
orange,58.73686379
orange,66.75902397
orange,60.93095603
orange,50.82209171
orange,64.69383651
orange,61.16201064
orange,58.86571291
orange,58.92854552
orange,58.40084112
orange,60.02623792
orange,56.98453227
orange,60.10804501
orange,55.2745759
orange,59.8005875
orange,63.42734968
orange,61.03682445
orange,63.13499871
orange,54.63652495
orange,59.21917114
orange,61.46900121
orange,54.72798053
orange,65.26325735
orange,54.86076796
orange,59.65807483
orange,59.60732932
orange,59.48668121
orange,58.15830167
orange,60.79974715
orange,54.87534203
orange,53.84254325
orange,56.38172545
orange,58.77070358
orange,64.02699128
orange,65.34981656
orange,60.27792585
orange,60.52636649
orange,58.02542047
orange,59.19221234
orange,53.38181656
orange,60.15973492
orange,56.85778567
orange,60.33871509
orange,57.61607464
orange,56.35353706
orange,58.12355449
orange,57.53238036
orange,63.37831283
orange,59.83683233
orange,60.7299657
orange,54.03658566
orange,64.98728684
orange,59.63748176
orange,55.57487439
orange,60.23618658
orange,62.48173612
orange,53.46529145
orange,65.76042788
orange,58.36787718
orange,63.48468312
orange,59.28904528
orange,57.67030862
orange,51.66031981
orange,54.59931113
orange,58.8346388
orange,62.31141018
orange,51.47328538
orange,64.50176445
orange,64.59596186
orange,54.42673498
orange,60.88920225
orange,54.86544315
orange,58.49920009
orange,62.71465096
orange,62.47335859
orange,55.60330159
orange,57.45345418
orange,55.09534572
orange,60.35817464
orange,52.76369934
orange,48.48269823
orange,64.87924913
orange,68.09389165
orange,57.17986584
orange,62.04440995
orange,58.96998887
orange,64.8972552
orange,61.21657573
orange,59.81465586
orange,51.80345419
orange,63.33182272
orange,57.59658554
orange,53.38603966
orange,58.19281334
orange,58.49288736
orange,63.23682749
orange,54.33041587
orange,56.76942549
orange,64.95247971
orange,64.43466308
orange,63.65285818
orange,65.64609578
orange,59.81612392
orange,56.67246525
orange,61.22081625
orange,63.2348925
orange,68.65453309
orange,51.14007067
orange,60.09294281
orange,61.61917833
orange,58.78160538
orange,52.76871101
orange,61.96600357
orange,55.88365703
orange,61.023446
orange,62.63020682
orange,64.13582804
orange,52.76854481
orange,63.32696739
orange,55.97207457
orange,53.8439221
orange,64.25728266
orange,63.58503989
orange,58.02966693
orange,62.03816282
orange,55.55869703
orange,58.39587368
orange,58.62510706
orange,57.87703978
orange,61.93639495
orange,65.14931014
orange,57.17691575
orange,58.86936619
orange,65.5470294
orange,57.68383212
orange,48.58384732
orange,61.05593515
orange,55.45412796
orange,55.00584638
orange,64.68326725
orange,68.79199203
orange,54.84086983
orange,63.12410073
orange,58.62340865
orange,59.56722984
orange,63.88894681
orange,59.85469807
orange,55.59453858
orange,57.1183645
orange,61.74454102
orange,49.65621067
orange,63.38097753
orange,52.7313996
orange,59.08772425
orange,58.23856409
orange,64.17227794
orange,59.75539726
orange,59.40775654
orange,61.79254324
orange,55.69194178
orange,58.21640458
orange,63.71033766
orange,61.73389448
orange,53.89801317
orange,61.55182547
orange,53.4896415
orange,56.60675679
orange,63.84368154
orange,49.9958193
orange,51.88394324
orange,64.20549069
orange,55.74082886
orange,63.97482807
orange,58.3269992
orange,60.71110271
orange,62.25311556
orange,56.39515252
orange,57.78163631
orange,57.33961132
orange,70.2643371
orange,59.50458828
orange,60.89120169
orange,57.63698584
orange,58.03283743
orange,64.51501868
orange,57.64446532
orange,59.08054521
orange,60.50784866
orange,57.27310502
orange,66.83625662
orange,53.28616155
orange,67.04517192
orange,57.59363244
orange,64.42847859
orange,51.00329036
orange,62.82432249
orange,62.50572506
orange,53.91513211
orange,55.92670449
orange,59.77409938
orange,63.57534172
orange,55.93600278
orange,58.103496
orange,65.28538774
orange,54.49061104
orange,62.79117592
orange,60.79507276
orange,54.57674189
orange,56.32852863
orange,62.13311004
orange,59.99583773
orange,64.70039311
orange,56.59286415
orange,52.14204921
orange,63.19130771
orange,56.56551353
orange,59.48136211
orange,65.87616726
orange,57.99834379
orange,65.19822131
orange,54.6114414
orange,62.70204494
orange,59.98719685
orange,56.05291384
orange,53.87996424
orange,59.30657465
orange,60.02065905
orange,60.10978727
orange,61.14742409
orange,57.15805774
green,68.54907757
green,68.0167286
green,64.65550413
green,66.90814625
green,76.7954707
green,68.88775496
green,71.74047567
green,68.44642051
green,70.82947289
green,68.84181957
green,73.09176587
green,67.48909975
green,63.87281949
green,71.69564905
green,68.28679792
green,73.39022274
green,69.3731348
green,73.36122253
green,70.05068088
green,67.95292356
green,71.17679582
green,67.62228471
green,74.05427769
green,69.43975205
green,62.91042872
green,67.58348976
green,64.10288422
green,62.46493408
green,69.17762595
green,70.94358191
green,66.71571933
green,65.01347302
green,67.19390776
green,64.34842418
green,71.10900539
green,70.72350902
green,64.21412547
green,67.12779342
green,72.14164817
green,68.49582229
green,69.02854768
green,70.25172067
green,70.88050259
green,72.61872942
green,71.31769611
green,64.86729881
green,67.91271922
green,69.90689549
green,68.67276037
green,62.46250416
green,66.72565583
green,72.04365345
green,69.47414149
green,64.58231869
green,69.64777862
green,68.52387758
green,71.01556162
green,75.31967581
green,64.45229961
green,67.48480943
green,68.58371118
green,62.591385
green,68.90634001
green,67.22049289
green,75.70680831
green,60.24607136
green,73.4646635
green,72.024074
green,71.20527489
green,69.44043598
green,66.86759911
green,72.3168942
green,66.3427588
green,71.08428545
green,70.20791756
green,72.22871459
green,67.21036071
green,67.25703712
green,69.90622969
green,69.91705547
green,73.12199506
green,70.45619829
green,69.43452012
green,71.52785953
green,67.36917655
green,72.27891569
green,65.93237519
green,70.01444211
green,63.87946271
green,69.73934777
green,64.29611061
green,68.30554517
green,63.72763365
green,67.08114051
green,66.67149927
green,70.66432396
green,67.25363361
green,66.69421469
green,72.66454706
green,74.00751123
green,72.28044115
green,64.52627248
green,72.82995925
green,65.31438729
green,68.78414693
green,71.20337461
green,68.35833876
green,68.54882159
green,69.37614728
green,70.28357407
green,70.23405204
green,63.82091624
green,68.4730553
green,69.86051557
green,70.77222003
green,68.04791915
green,66.89204508
green,64.8972366
green,66.81357825
green,68.63542522
green,67.09438185
green,70.78410806
green,70.10250369
green,64.1737847
green,69.95199553
green,70.62511397
green,68.21601903
green,68.92051271
green,67.70328508
green,68.11983977
green,65.97887962
green,70.2756228
green,65.32555022
green,67.22860603
green,66.25908579
green,66.38724686
green,67.89433308
green,67.54424245
green,66.90011436
green,68.23969831
green,64.24530718
green,69.3331151
green,70.89553848
green,65.15070392
green,64.76069814
green,75.69599133
green,69.71852172
green,69.15957878
green,68.40447763
green,70.47794328
green,69.11172318
green,67.36226414
green,67.7025718
green,67.96654588
green,68.04099181
green,66.74490338
green,72.22230457
green,69.28146647
green,66.68079951
green,70.7737462
green,70.05068544
green,68.58726126
green,70.2026456
green,66.28086301
green,68.40347924
green,66.00253589
green,65.4485687
green,68.00580405
green,69.5040744
green,66.26098341
green,68.47482562
green,63.50866164
green,67.65978824
green,72.51200182
green,65.54575231
green,65.42120394
green,68.34041562
green,70.6040122
green,72.7083275
green,76.96122219
green,71.40267971
green,71.01436058
green,75.08377235
green,68.09722709
green,68.35995178
green,69.75981045
green,64.73973587
green,63.49369003
green,74.42036812
green,67.27501277
green,67.62635743
green,66.0211327
green,69.43221779
green,70.77342157
green,68.31416629
green,69.04411408
green,71.85417874
green,68.96769577
green,67.31596958
green,68.81816976
green,66.47302096
green,69.30566425
green,66.30622265
green,73.18177634
green,61.54042829
green,70.20388241
green,67.53591833
green,74.96144642
green,68.29660971
green,70.44551208
green,70.16068191
green,69.74301723
green,70.55435951
green,74.9922412
green,71.78252647
green,69.58927245
green,74.37079866
green,70.74959325
green,70.9510008
green,72.73509045
green,69.48331988
green,71.17647207
green,68.17655935
green,69.3745082
green,69.11892788
green,67.08080089
green,75.10395966
green,67.3233072
green,67.93266177
green,72.97325217
green,68.93813331
green,72.50437928
green,67.17792864
green,68.96147502
green,68.24718936
green,66.09265908
green,68.09006414
green,67.03419858
green,71.57234197
green,68.12704925
green,68.75165639
green,66.51646592
green,69.64559702
green,64.16419093
green,60.15038465
green,74.64031903
green,71.27178509
green,70.9041859
green,62.2904752
green,71.03138735
green,70.55944281
green,68.76703488
green,71.47511629
green,72.36170709
green,68.6335092
green,74.83601123
green,71.9650881
green,72.67315614
green,68.05464716
green,68.60663143
green,66.23224373
green,70.22210726
green,69.7920343
green,69.27385066
green,66.95793771
green,68.30409151
green,74.95533535
green,66.21252193
green,67.7817293
green,64.78970234
green,65.2778128
green,68.1397044
green,67.82613809
green,67.14929531
green,66.67846707
green,68.41011923
green,72.40206163
green,67.92659644
green,65.15038841
green,65.79284459
green,62.98695705
green,63.86845103
green,66.75773945
green,66.07075362
green,65.55292167
green,74.96773096
green,74.25339325
green,76.6932279
green,71.3294877
green,68.51625437
green,65.87021792
green,65.69770121
green,67.50937816
green,72.84156278
green,70.99941169
green,71.66850059
green,68.43863572
green,64.33909097
green,69.97920802
green,68.35616408
green,68.08812508
green,75.55251969
green,71.60907385
green,68.31478139
green,63.28966074
green,68.14007559
green,71.97116676
green,70.11846298
green,69.8163221
green,72.13528092
green,68.49297004
green,67.96259392
green,68.2381016
green,71.20353878
green,68.19195561
green,71.28090343
green,65.31544914
green,65.18680494
green,69.38215082
green,71.28114947
green,67.77704125
green,67.26773597
green,60.4818715
green,70.12296262
green,66.29143506
green,70.20772472
green,73.28163517
green,67.51224286
green,71.09017614
green,68.54236268
green,70.10581391
green,65.53260184
green,70.25347078
green,72.91488463
green,74.39013557
green,65.43785804
green,70.60105503
green,67.47592749
green,70.56816188
green,68.46460841
green,68.2559002
green,71.04629849
green,71.23860458
green,69.83723111
green,70.39214815
green,70.13538124
green,69.835122
green,69.27369048
green,71.74683068
green,71.12969788
green,71.38179852
green,72.3209055
green,70.648012
green,68.54100501
green,65.73158873
green,67.53590264
green,66.39013525
green,68.10447424
green,67.42411628
green,68.40994255
green,65.92830025
green,67.13309365
green,70.06676147
green,69.64081786
green,67.78779096
green,72.038467
green,64.07661168
green,70.44827583
green,73.7094917
green,67.77645673
green,70.16275475
green,67.32513599
green,68.93395489
green,71.44681039
green,66.25795656
green,67.33553761
green,70.59667004
green,70.24712907
green,71.42057755
green,72.75824459
green,71.30955823
green,65.76710218
green,69.4613441
green,67.80273774
green,68.98242751
green,71.75208707
green,69.82846633
green,69.46556508
green,68.63965576
green,70.19105551
green,65.46412443
green,67.73535593
green,73.84972811
green,70.84836853
green,66.11461792
green,65.31433002
green,66.12200924
green,70.74047057
green,70.29947689
green,67.29425309
green,67.89394698
green,71.93468421
green,68.07877917
green,68.82477216
green,70.05760124
green,68.45301711
green,66.79492079
green,67.76117617
green,65.75699869
green,70.40793785
green,72.99612037
green,69.73278791
green,71.43818768
green,67.04659493
green,68.57907367
green,68.59166353
green,64.70807812
green,69.26667883
green,70.43771178
green,71.05021937
green,72.94696212
green,64.58205169
green,70.85295438
green,71.15122222
green,68.36992258
green,70.807378
green,64.75640258
green,69.64318402
green,59.61273543
green,69.93617491
green,73.80469037
green,73.62596108
green,61.02099186
green,70.60508053
green,67.95083702
green,68.92497583
green,62.35159963
green,70.1551215
green,67.41983794
green,70.12166847
green,68.4263454
green,65.92368733
green,69.99958901
green,70.78520721
green,69.16295786
green,70.70130476
green,67.60796811
green,72.85440245
green,67.92608315
green,67.26104433
green,72.12477835
green,72.34464654
green,71.04196691
green,69.66151998
green,73.78465795
green,65.96807732
green,72.41330998
green,74.1431815
green,69.16382872
green,70.75716601
green,70.82910658
green,72.58074602
green,66.42356872
green,71.68711858
green,63.8731588
green,75.23071064
green,67.28598072
green,68.0514271
green,69.77665553
green,65.24906382
green,68.21131547
green,69.18446232
green,67.98009754
green,75.07888218
green,63.63971805
green,68.68383475
green,72.53654187
green,66.49150559
green,68.58314663
green,74.82985469
green,63.39796321
green,66.5892064
green,65.40477431
green,70.88856415
green,66.40161443
green,70.40341681
green,67.06258085
green,68.54242332
green,71.56864464
green,69.41101126
green,63.17788364
green,67.3923376
green,71.14078529
green,74.58044496
green,65.65552157
green,68.31413689
green,68.75523036
green,66.80230054
green,64.85210153
green,74.5163898
green,73.43500338
green,64.77963985
green,63.3480836
green,68.16790132
green,70.29128342
green,68.61364
green,72.38779379
green,68.26041452
green,65.50335655
green,73.55964688
green,68.29791977
green,68.14807924
green,68.21052515
green,69.16801291
green,62.04401433
green,71.0498914
green,71.1636957
green,70.88773557
green,67.76662314
green,69.29792528
green,64.69526199
green,70.07934106
green,66.54883393
green,72.95067877
green,66.2225293
green,62.82274385
green,69.51797755
green,64.1083316
green,66.21646014
green,71.41209687
green,74.61699525
green,68.21196573
green,71.91495389
green,64.86790841
green,74.19150394
green,68.98473846
green,66.66035927
green,70.19263176
green,66.57225319
green,69.15096909
green,69.30531613
green,72.50737064
green,67.30022672
green,67.87397914
green,69.37198062
green,71.69212343
green,74.68679098
green,73.74655937
green,71.88076606
green,63.29076907
green,71.84197426
green,71.26026112
green,66.90660862
green,67.30520937
green,64.89254897
green,68.96235908
green,69.27189005
green,63.73934862
green,64.2559871
green,69.52345523
green,65.91934818
green,68.10235103
green,72.02315006
green,67.7222664
green,69.38119294
green,70.84731307
green,65.62602687
green,72.72803107
green,71.75104607
green,72.81889588
green,67.72139669
green,64.60704123
green,70.53348885
green,70.85559676
green,76.62110587
green,74.15847878
green,67.60535171
green,65.97966813
green,70.86296689
green,74.97972748
green,65.4505981
green,66.65849517
green,74.24308496
green,74.51156095
green,69.58366924
green,64.13930915
green,67.37228842
green,72.50225652
green,75.46120072
green,68.95237038
green,67.1056646
green,69.91586195
green,69.43463581
green,66.27199408
green,70.77565252
green,73.17133292
green,69.03936128
green,70.8772506
green,69.7562551
green,70.38469828
green,68.35913073
green,72.59362817
green,69.6954094
green,67.49147564
green,70.89137139
green,71.87189258
green,68.77655141
green,60.96550677
green,73.90849316
green,66.74810835
green,67.95256828
green,73.85589222
green,63.30588033
green,65.68036692
green,66.75164787
green,65.06135589
green,72.30986497
green,72.7934884
green,70.50262839
green,67.68178252
green,67.72896007
green,67.29578078
green,67.4258809
green,70.44847678
green,71.7277901
